messageid	date	utc	tweeter	tweet
1401349990300086276	 2021-06-06 08:27:28	 +0700	 <wisnoebroto>	 @zarazettirazr Inkonsistensi toleransi...  Mesra dengan Lintas Iman, namun garang dengan saudara seiman.. 😬
1401349986600722432	 2021-06-06 08:27:27	 +0700	 <Oktafiansah75>	 Selamat pagi kawan..buat kalian para pejuang yg ga ada hari libur  ttp jaga Prokes kawan dan jngn lupa Ngopi biar ga oleng...ttp semangat smg selamat sampai tujuan..👍👍💪💪☕☕  https://t.co/xfjtxd0iAL
1401349982066647042	 2021-06-06 08:27:26	 +0700	 <xxarcturus>	 @Cicicuit161 iyaa njirr paraah
1401349981630386177	 2021-06-06 08:27:26	 +0700	 <Intanbeneran>	 Joo Dan-tae keknya perlu dimati suriin.
1401349977771679749	 2021-06-06 08:27:25	 +0700	 <wide_playmaker>	 @aprasetyoagung @officialffsnews Kyp pendapatnya? @MuhammaddFazrin
1401349972432326659	 2021-06-06 08:27:23	 +0700	 <dhodyrhmd_>	 @kegblgnunfaedh Kalo ada yg ngelamar tuh sebenernya yang iya-in si bapak ya? Bukan anaknya?
1401349970968514561	 2021-06-06 08:27:23	 +0700	 <SemuaCintaKamu>	 Cinta itu anugrah dr Tuhan, anugrah yg memperkaya jiwa &amp; mencerahkan hati kita. Terima kasih Tuhan  #cinta #anugrah #jiwa
1401349970792370177	 2021-06-06 08:27:23	 +0700	 <ci_f00d>	 Problematika mau persen gojek itu kebanyakan scroll jadi bingung mau pesen apa dan berujung ga jadi pesen🤡
1401349968095371271	 2021-06-06 08:27:22	 +0700	 <sony080384>	 @WSBGiveaways @TacoCatToken  https://t.co/vG17pclXxh
1401349965272666114	 2021-06-06 08:27:22	 +0700	 <arcarnce>	 @CaratShopINA Bisa co sekarang nih kak  https://t.co/GPo8OkMGLd
1401349964685471750	 2021-06-06 08:27:22	 +0700	 <jeyjeykey19>	 @yongixee HAHAHAHAHAH
1401349962126880770	 2021-06-06 08:27:21	 +0700	 <auldhz>	 @FOOD_FESS agak nyesek, nasinya segede perkedel padang 🥲  https://t.co/TdTTgYKfok
1401349959815893000	 2021-06-06 08:27:20	 +0700	 <iniiniaaaa>	 @bisquitcoklat blm
1401349951909634048	 2021-06-06 08:27:19	 +0700	 <stJefons>	  https://t.co/WJhrx4KK5e Jokowi mati2an dukung palestina merdeka,  mk negara2 pro israel bisa mendukung papua merdeka sesuai pernyataan menlu retno bahwa kemerdekaan adalah hak semua bangsa termasuk palestina dan papua,,,,!!!!
1401349951288864768	 2021-06-06 08:27:18	 +0700	 <lukman_katili>	 @Siwe__08 @militan_sejati1 @_TongaNixon @afiairhoney @BPrima777 @Even1508 Done..
1401349950588420102	 2021-06-06 08:27:18	 +0700	 <Manja7190>	 Morning selamat HR libur besok aku stat #bekasi yah yuk DP in dr skrang slot terbatas🥰❤️🙏 Msh promo buat lt syg💃  https://t.co/d0Mj3xf5Ii
1401349949455966214	 2021-06-06 08:27:18	 +0700	 <RizaPermadi1>	 @Hilmi28 Duitnya sudah ke laut tadz... Kotak amal aja di incar..!
1401349949263020039	 2021-06-06 08:27:18	 +0700	 <ptrdwynt>	 @gsmlasarii_ Hahaha bengek gua 😂
1401349947589414913	 2021-06-06 08:27:17	 +0700	 <rendhy_kreefft>	 @mbulanabul Hayu lah
1401349937942564869	 2021-06-06 08:27:15	 +0700	 <xxarcturus>	 @sonsonyson asep babi
1401349933832327168	 2021-06-06 08:27:14	 +0700	 <kokokuliner>	 Just posted a photo @ Nara Senopati  https://t.co/pkspzs2BHV
1401349932343201793	 2021-06-06 08:27:14	 +0700	 <Sari62658459>	 #availtangerang Ready Hari ini Bagi yang serius Bisa info.RR WA: 0821.4853.0059  @Sari62658459 #openBOtangerang #bisyartangerang #includetangerang #botangerang #bokingantangerang #AngelTangerang #lendirtangerang #tangerangnakal #tangerangbasah #bispaktangerang #RecomendedBO
1401349928836730883	 2021-06-06 08:27:13	 +0700	 <bilasalsa111>	 @kentangkintungg @piggletpou @akunyakul @euphoriaey @kyutigirl__ 2in
1401349927645585409	 2021-06-06 08:27:13	 +0700	 <siedosihombing>	 Sunday Mornin (date ) 🤸🫁  https://t.co/35lpNwob8e
1401349920880164864	 2021-06-06 08:27:11	 +0700	 <iwansudiman>	 @LakeShowYo Jazz or Nuggets
1401349919793815552	 2021-06-06 08:27:11	 +0700	 <AmelyaSuseno>	 Bad news : ibu gw udh suka sama lu
1401349918816563214	 2021-06-06 08:27:11	 +0700	 <AnnisNrsymStsh>	 Katanya kmrin tuh kamu mau apa aja pesen, kamu mau ngapain aja ayoo lakuin pokoknya kamu harus seneng plus bahagia jangan ngeluh trus. Emang sih kmrin itu org mendadak aneh ga biasanya begitu dan karena aneh alhasil aku seneng trus. Love you and love me  https://t.co/TmOxGnH9xx
1401349912504070154	 2021-06-06 08:27:09	 +0700	 <MNariyadi>	 @tempodotco Lucu Bapak ah .. ada-ada aja .. 😆😆😆
1401349911610753026	 2021-06-06 08:27:09	 +0700	 <junisoehardjo>	 Utas isinya gambar kucing dan plesetan nama-nama mereka.  Emesh 😻
1401349911136792577	 2021-06-06 08:27:09	 +0700	 <sexy4yennie>	 "What I learned... From before debut until now, I learned so much from our members so it's hard to pick one. And it's not that I learned a lesson, it's just I had so many good people around me that they influenced me so I'm thankful."  🥰
1401349910608302085	 2021-06-06 08:27:09	 +0700	 <chaos_vader>	 @zino_golf ジーノさんおはようございます🙏☀️
1401349904555909120	 2021-06-06 08:27:07	 +0700	 <iv4n87>	 @denysignatius @irsuhandi @HendriInd18  @duetprotocol @CoinMarketCap
1401349903486357506	 2021-06-06 08:27:07	 +0700	 <gumwybear>	 @worksfess Makin fokus biar dapet cuan buat foya2
1401349901078786054	 2021-06-06 08:27:06	 +0700	 <hiraethgirll>	 @prkshoonn YEAAAAYYY MEOW😆😆😎😎❤️❤️
1401349900197982212	 2021-06-06 08:27:06	 +0700	 <BNatawijaya>	 @KRMTRoySuryo2 Mudah2an gak mendem kasusnya seperti kasus "adek calon teroris tersayang"nya densi  @DivHumas_Polri
1401349896532160513	 2021-06-06 08:27:05	 +0700	 <MkomEliya>	 ((((((((((I don't Care)))))))))
1401349893784891393	 2021-06-06 08:27:05	 +0700	 <denis_ananta>	 One way to start your sunday morning   https://t.co/FoyTk7Y8Wx
1401349893013184520	 2021-06-06 08:27:04	 +0700	 <salepjerawat>	 @bagensiala Happy birthday ya
1401349889812926466	 2021-06-06 08:27:04	 +0700	 <bbylunajinnie>	 @pasarbighit Persona 4 yoongi 120k
1401349884452564995	 2021-06-06 08:27:02	 +0700	 <yokyoga>	 @AskAlfan okedeh fan, nomor lo masih yang lama ga sih?
1401349884431671302	 2021-06-06 08:27:02	 +0700	 <blantik_pedhet1>	 @diajengemy_ 🤭🤭
1401349882728783875	 2021-06-06 08:27:02	 +0700	 <famekoprasetyo>	 @ibelaa__ @INA_Citizens @Jerseyforum Okay, giveaway french fries 2 box bolee
1401349882443550723	 2021-06-06 08:27:02	 +0700	 <enet2359>	 Gupi skrg udh ahli di dapur ya 😏
1401349881646682115	 2021-06-06 08:27:02	 +0700	 <Endiy_Ns>	 @Pisanglancip @GetVideoBot
1401349881512427520	 2021-06-06 08:27:02	 +0700	 <Bontot_03>	 @abaypotter Bodo amat dah...
1401349880954507271	 2021-06-06 08:27:02	 +0700	 <ovovianya>	 @myriscaceaef Waaahhh
1401349879998279681	 2021-06-06 08:27:01	 +0700	 <iniiniaaaa>	 @zahrazll nah
1401349875015372800	 2021-06-06 08:27:00	 +0700	 <bbyybanana>	 Baru bangun kok masih ngantuk ya😌
1401349871999741957	 2021-06-06 08:26:59	 +0700	 <yuureichrisu>	 " The first step to be a great leader is to manage your self " - prof. sam furukawa :)
1401349870892449793	 2021-06-06 08:26:59	 +0700	 <missorange_dd>	 One bucket list. Don't know when I can reach this place..
1401349865477603334	 2021-06-06 08:26:58	 +0700	 <erwinkuswandi19>	 @AgoesAguss 😄😀 sempakan lagi.. Ini orang males kali ya padahal kendari lg berkembang, kerja aja di tambang, atau di pabrik.. Asal mau kerja keras dikit engak bakalan laper kok
1401349864198266884	 2021-06-06 08:26:58	 +0700	 <stephanie_ab92>	 Wait....what.....
1401349863703412737	 2021-06-06 08:26:57	 +0700	 <hillfreaks>	 @thestorykids @Stray_Kids Wow. From friends to lovers 🥰  https://t.co/0AA86neNO4
1401349863145496577	 2021-06-06 08:26:57	 +0700	 <tiga_duasatu>	 @FaZeKay @SaveTheKidsBSC  https://t.co/YkaOOCSQpU
1401349861157470210	 2021-06-06 08:26:57	 +0700	 <alvianchoiri>	 @ArneLind1 @MarcusHouse Want to see another hop? you can transferred yourself to alternate universe  On this universe, there will be a lot of ground testings for S!20 &amp; BN2 instead before orbit
1401349860717076480	 2021-06-06 08:26:57	 +0700	 <ptrdwynt>	 @jeon__kookie_ Ya karna pura pura kuat butuh tenaga wkwkkw 💜
1401349860599685124	 2021-06-06 08:26:57	 +0700	 <YuniMagdalena6>	 thank you God for all the blessings and protection and life lessons that you have given me so far..thank you for staying with me to go through all the processes of my life and thank you for being the best father in my life😇  https://t.co/5KLoAACYqI
1401349856719826947	 2021-06-06 08:26:56	 +0700	 <HSubr_302>	 Corruption is contagious. And has no vaccine yet.
1401349853171486724	 2021-06-06 08:26:55	 +0700	 <naskunbalabala>	 Ada yang dibekasi? Temenin yuk nunggu cek out..wkakakak
1401349852802420736	 2021-06-06 08:26:55	 +0700	 <hiraethgirll>	 @fromkrysie YEAAAYYYYYYYY❤️❤️❤️❤️
1401349852580040704	 2021-06-06 08:26:55	 +0700	 <DwKbit>	 @zivankaaaaa @menfesssyg Gada cara yang lebih sadis lagi
1401349849761472513	 2021-06-06 08:26:54	 +0700	 <Bangbed98>	 @sosmedkeras @rzkyadityaadln daftar aja cup lumayan
1401349849618870272	 2021-06-06 08:26:54	 +0700	 <Renallhari>	 @aautan_ Welcome to the dunia tipu2  Wkwkwk
1401349848285147137	 2021-06-06 08:26:54	 +0700	 <Ahara_ontop39>	 @Siskagetloha Wadooh... Gmn...pisang msh ada kan mak
1401349847135834112	 2021-06-06 08:26:54	 +0700	 <Umar_AlChelsea>	 Dipesantren Alm Ayah  https://t.co/DOGajRsGJr
1401349846322147330	 2021-06-06 08:26:53	 +0700	 <Adella_Jung>	 @almightyoci Thx a lot ocy💚😭💕
1401349845407866883	 2021-06-06 08:26:53	 +0700	 <ksenengan>	 @whodafxck me time
1401349843604303875	 2021-06-06 08:26:53	 +0700	 <Erlando2112>	 @lylia0496 @Devincrish @leonardkenzie2  I Think, this is very strong project Thanks for shared this wonderful opportunity Best wishes for all team members 🚀🚀🚀
1401349839363842050	 2021-06-06 08:26:52	 +0700	 <RustamIbrahim>	 Jika pemerintah @jokowi terus membiarkan hoax dan semburan api kebohongan di media sosial, tanpa diproses hukum, artinya membiarkan masyarakat tidak tahu lagi mana yang benar dan mana yang salah, dan hoax akan kembali mewarnai Pilpres 2024. @DivHumas_Polri
1401349832611045379	 2021-06-06 08:26:50	 +0700	 <salepjerawat>	 @htmpth_ Oy
1401349831587631106	 2021-06-06 08:26:50	 +0700	 <kimkhansa81>	 @dyonisuss2_ Tolong jgn buat jk lemah buat jk kuat tolak dapuh jgn mau tinggal diapartemen dapuh bea mamih prgi jk yg jauh tinggalin dapuh .. gw sakit ati y jk udah disiksa dengan seenak'y dapuh DTG n mau balik SM jk 😤😏😭😭
1401349831407198210	 2021-06-06 08:26:50	 +0700	 <sail0rmun>	 @worksfess aku dulu broken heart banget yang sampe nangis nangis gitu deh 3 harian. tapi kalo di kantor itu aku dikenal ceria dan happy virus, bisa fokus kok. malah enak jadi lupa soalnya aku coba buat ceria. tapi nyampe kostan nangis lagi wkwk
1401349830400647172	 2021-06-06 08:26:50	 +0700	 <ahmadiftah23>	 Pengen ngewe
1401349825350684675	 2021-06-06 08:26:48	 +0700	 <Dimashadisapu19>	 @shardcoin @InfinityCrypto @Infinity_Wallet Nice project   @duniacrypto7  @LowZurya  @AziRahman13  @vinnn90  @Akhil19575138   #crypto #bsc #crypto
1401349824683798533	 2021-06-06 08:26:48	 +0700	 <denalfan17>	 @SissySaraswatiJ Marah marah mulu
1401349824264372229	 2021-06-06 08:26:48	 +0700	 <pta_put21>	 @lltimeblow Warnanya cantik ya bund
1401349823559659522	 2021-06-06 08:26:48	 +0700	 <rizkyfirm>	 @ochiewz Waduhh, mending ketemuan di tempatnya trus gue traktir drpd ongkirnya ci  (at)thehitsfoodandpasta &lt;- pesen dimarih
1401349822125207552	 2021-06-06 08:26:48	 +0700	 <rysptri>	 Obsessed bgt sm semangka wqwq 🤣♥️🍉
1401349820560797700	 2021-06-06 08:26:47	 +0700	 <AdongVan>	 Saonarion tuntunma lomom. Dang sipangorai au manang sipanjujui.
1401349812180582400	 2021-06-06 08:26:45	 +0700	 <amengiyaa>	 @janqyeoul EHHH YAALLAAHHH ILYYYY
1401349805696118784	 2021-06-06 08:26:44	 +0700	 <DanielRoedy>	 @TomCruzz555 @Agwss1 @Corona_KafirNw Gue demeeen iniiii
1401349804500811779	 2021-06-06 08:26:43	 +0700	 <arungbudoyo>	 Gereja lain masih ada yang online, masih ada pula bagi beberapa sesi.   Gereja sendiri sudahlah offline, balik satu sesi lagi.   Pada kebal virus kayaknya.
1401349800654639106	 2021-06-06 08:26:42	 +0700	 <dii_md>	 Para mimin @siarandigital dan @TRANSTV_CORP ada saran knapa trans tv/7 digital aku ga ada sinyal? Aku nyari di channel 40. Smua channel tv bisa, cuma trans ama @KompasTV yg muncul tp ga ada sinyal
1401349800516227074	 2021-06-06 08:26:42	 +0700	 <iniiniaaaa>	 @d_andrianiiiii setuju
1401349798930763781	 2021-06-06 08:26:42	 +0700	 <Jurai_midori>	 パネル届いたから見たけどやっぱり緑は（）
1401349797844377601	 2021-06-06 08:26:42	 +0700	 <Dimashadisapu19>	 Nice project   @duniacrypto7  @LowZurya  @AziRahman13  @vinnn90  @Akhil19575138   #crypto #bsc #crypto
1401349797429190657	 2021-06-06 08:26:42	 +0700	 <CommuterLine>	 #RekanCommuters Silakan melakukan pendaftaran Pin Ibu Hamil via online dengan 2 cara : 1. Membuka link :  https://t.co/lwHah3Yw1r melalui Browser 2. Scan barcode pada gambar.  https://t.co/VQfNyBZdkI
1401349797181739010	 2021-06-06 08:26:42	 +0700	 <yusufgutawaa>	 @HaloBCA cek dm
1401349797123039232	 2021-06-06 08:26:42	 +0700	 <Nurcholisakbar>	 @metaningtyas Asem ditekani babinsa 🤣🤣🤣 Sip, mugo2 negatif gek ndang mulih
1401349794455384066	 2021-06-06 08:26:41	 +0700	 <tummyluvberry>	 @collegemenfess Ya Allah halal untuk dianjingin kalo ada beneran yg kaya gitu.
1401349793826308096	 2021-06-06 08:26:41	 +0700	 <abraham44289237>	 @perintis_ali @VIVAcoid @PDI_Perjuangan @mohmahfudmd Pingin dipecat?
1401349792190537729	 2021-06-06 08:26:40	 +0700	 <Nunung_HY>	 @Bang_Garr @Ganymedetoken Done Semoga Saya beruntung Amin  https://t.co/T2lJZZwWBa
1401349787383853056	 2021-06-06 08:26:39	 +0700	 <roysamudro>	 @i_frank Tempe goreng lemes selimut terigu daun bawang alias mendoan, ajiiib👍
1401349786872139776	 2021-06-06 08:26:39	 +0700	 <ayani_wira>	 @ChusnulCh__ @TukangRitwiit @robytanjaya27 @Anak_bawang12 @adinathanenzo @JMarcellina @Gandhi33331085 @Sleepin17041328 @1wan1304 @Iamguardian5 @ZZityo @WilwoTikto_ @fajarb2 @cuma_bacha @Sarvo4 @redpicasa Belom di folback nih
1401349785718648832	 2021-06-06 08:26:39	 +0700	 <adrndirham>	 @Ghiffafap tapi lebih enak meluk aku kan?
1401349781121765376	 2021-06-06 08:26:38	 +0700	 <motorplusweekly>	 Hasil MotoGP Catalunya 2021, Fabio Quartararo Dan Valentino Rossi Senyam-senyum    https://t.co/aFPew2P48P
1401349780857528322	 2021-06-06 08:26:38	 +0700	 <amarti_semar>	 @ladyincrypto @Ganymedetoken Done  https://t.co/LIPbbK8d6W
1401349777921478658	 2021-06-06 08:26:37	 +0700	 <Bontot_03>	 @HappyUncle_ @redlotus002 With joboba.. Jomblo2 bahagi mas wan uncle 😂
1401349776638038022	 2021-06-06 08:26:37	 +0700	 <MartinHangouer>	 Telkomsel kenapa lagiii hadeh
1401349776310894592	 2021-06-06 08:26:37	 +0700	 <emak2daster>	 @captain_alter2 Udh syg'pke omongan alus udh smpe omongan bner2 tegas jga udh.yg trakhir ak jelasin klo wktu sholat isya udh mau abs dan ak mau sholat.bru dia pergi,itu aja msih ogah2 gan.🤭🤦‍♀️
1401349774964531208	 2021-06-06 08:26:36	 +0700	 <RinaIrawan16>	 @Bang_Garr @Ganymedetoken Done  https://t.co/2RnPBbn1JD
1401349774637375489	 2021-06-06 08:26:36	 +0700	 <nettyceria>	 @naromubira1 hahaha..  gw lbh sedih.suatu mlming,plg kerja lmbur,mkn bakso deh biar hepi,man..bbrp meja couple an bo,gw doang sndirian 😢
1401349774184390660	 2021-06-06 08:26:36	 +0700	 <dtwahyuni_>	 Karma akan nyata😊
1401349774071123968	 2021-06-06 08:26:36	 +0700	 <Wahyudi62093984>	 @Candraasmara85 Congor asu,,, harus ada efek jera dong,,, tuman
1401349772045287432	 2021-06-06 08:26:36	 +0700	 <Oriza_sativa_>	 @25MARCH_ Salfok sma tetew nya
1401349771453865989	 2021-06-06 08:26:35	 +0700	 <sahawae_885>	 @Sulthan36350528 @rmol_id @KPK_RI Ardian?
1401349769184743429	 2021-06-06 08:26:35	 +0700	 <fransisnobenz>	 @maspiyuaja Ayoo #AuditDanaHajiSekarangJuga
1401349768463327238	 2021-06-06 08:26:35	 +0700	 <Adella_Jung>	 @dolmies @xvinayjung @dizzyups @HLeonjwin_ @jaehubby @jaehyundrugs @americanocho @petrichorstorm @nadirahdiza @niv06062000 @hobblewin @jaldowmn @helloboobaa Halo 🤗👋🏻 Terima kasih jg ya mau di tag 🙏🏻 semoga suka ya sm ceritanya 🙏🏻
1401349766294822916	 2021-06-06 08:26:34	 +0700	 <druggsthetic>	 @SUKUFUSHIFESS LANJUT DONGG😭😭 @druggsthetic
1401349764713570308	 2021-06-06 08:26:34	 +0700	 <siscenery>	 @BighitKantin Adanya jk be esse
1401349755897212936	 2021-06-06 08:26:32	 +0700	 <blantik_pedhet1>	 @soetidjam Saiki wes koyok perangko malah mbah, nempel kemana2,,wes raiso polah😛😛😛😅🤣
1401349751870685187	 2021-06-06 08:26:31	 +0700	 <kanyanyo>	 Kebiasaan ya ga gesit kalo mau apaapa tuh yaaa
1401349748779491328	 2021-06-06 08:26:30	 +0700	 <harries_max>	 @Umar_AlChelsea Pilih Al Qur'an pasti, krn dlm Al Qur'an  ada semua tentang pedoman hidup..🙏
1401349748754325509	 2021-06-06 08:26:30	 +0700	 <JanuarEko70>	 @JamieFrankum86 @PAWGcoinbsc @LanaRhoades U will see.. 🤣 🤣 🤣 Slowwwww ruuggggg pullllllll🙈🙈🤣🤣🤣🤣
1401349742559256582	 2021-06-06 08:26:29	 +0700	 <afria2a>	 @KatesCrypto @coinkit_ @CryptoKates #BTC
1401349735160582147	 2021-06-06 08:26:27	 +0700	 <gakdulubro>	 @pasti_bahagia20 @biasa_aja19 Ndak tau
1401349734074228737	 2021-06-06 08:26:27	 +0700	 <ceLLycely>	 Jongdaeeee maapin aku yaaa melipir dulu nih jadi team solar karena aku libra wkwkwkw. Aslinya mah aku padamu #chen wkwkwk  @chen_indonesia @weareoneEXO  #EXO_SolarEclipse  #EXOcomeback #weareoneEXO #EXO_SolarEclipse
1401349732312633348	 2021-06-06 08:26:26	 +0700	 <vitach_>	 kenapa ga ikut aja ya?🤔☹️
1401349729347260419	 2021-06-06 08:26:25	 +0700	 <biaskujajan>	 @caratsmarket Pas untuk binder cargen ^^   Link shopee  https://t.co/kZOUv3bkMP  https://t.co/y817evrUlA
1401349728269266944	 2021-06-06 08:26:25	 +0700	 <frsdn_>	 @KumistipisDewa Gpp mis moga aje jd kenyataan yekan 🤣
1401349727476588544	 2021-06-06 08:26:25	 +0700	 <Indrie_mar>	 @cryptopolica @BscAnon #Anonymous #AnonymousBSC  https://t.co/A8kCZ5PR4b
1401349725375242241	 2021-06-06 08:26:25	 +0700	 <Sarip_oyong>	 @pakaipeci Uangnya di sita pemerintah loh.
1401349722619531270	 2021-06-06 08:26:24	 +0700	 <MkomEliya>	 Jika masih ada Jalur jalur hukum konstitusional yang dapat dilakukan, mari dorong upaya hukum, kalau memang sudah tak ada lagi yang dapat dipercaya, apa boleh buat.
1401349715153678337	 2021-06-06 08:26:22	 +0700	 <krecekmlempem>	 selamat pagi karawang  https://t.co/7M2Vlvag7q
1401349713366896641	 2021-06-06 08:26:22	 +0700	 <MatahariKebakar>	 🥺🥺
1401349713027211264	 2021-06-06 08:26:22	 +0700	 <MNariyadi>	 @PutraWadapi 😆😆😆
1401349712519655433	 2021-06-06 08:26:21	 +0700	 <ramsdens48>	 dislike
1401349711651479554	 2021-06-06 08:26:21	 +0700	 <DKIJakarta>	 @_bal_z Mohon dilengkapi data di bawah ini untuk memudahkan petugas dalam menindaklanjuti laporan:   Alamat Lengkap: Patokan Lokasi Laporan: Foto Pendukung(Bila Ada):
1401349710913314822	 2021-06-06 08:26:21	 +0700	 <Renallhari>	 @tembakanair HBD ..  Wish u all the best ..
1401349709478776835	 2021-06-06 08:26:21	 +0700	 <Muhammadirfi_>	 The new Dohrnii contest is now live! Join the contest and win up to 3000 EUR in DHN and 2000 EUR in BTC!  https://t.co/in7WxdksHw #crypto #contest #DHN #BTC #win #Dohrnii #social #blockchain #financial
1401349707142627334	 2021-06-06 08:26:20	 +0700	 <IntanBundaBerto>	 @Bang_Garr @CRYPT0H0KAGE Bismillah done abang 🙏  https://t.co/HbD2PIR2Sx
1401349705263579141	 2021-06-06 08:26:20	 +0700	 <elisitumorang>	 Kenapa nasi uduk sungguh enak? Campur mie, tempe orek, menggiurkan.
1401349703887998978	 2021-06-06 08:26:19	 +0700	 <ikhalucky993>	 @Bang_Garr @Ganymedetoken done ok  https://t.co/Qet2WxQmse
1401349702491193349	 2021-06-06 08:26:19	 +0700	 <DesiApr99451623>	 🤣🤣😂😂🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️  https://t.co/McoD4EmkOu
1401349702377897992	 2021-06-06 08:26:19	 +0700	 <raihan_hafis212>	 Kita banyak membuang waktu mencari kekasih yg sempurna dari pada menciptakan cinta yg sempurna. #BlackCat (Black Cat)
1401349701849391105	 2021-06-06 08:26:19	 +0700	 <5TRM_>	 @worksfess Healing dulu seminggu, terus abis itu malah fokus bgt ke kerjaan. Terus tbtb udah setahun aja wklw
1401349701702717443	 2021-06-06 08:26:19	 +0700	 <metcil>	 Just posted a photo @ Metland Cileungsi  https://t.co/7NhjIghG85
1401349699781619719	 2021-06-06 08:26:18	 +0700	 <machmudb>	 @maspiyuaja Hatinya......nggak dibawa.....disimpan di lemari dapur
1401349695486627842	 2021-06-06 08:26:17	 +0700	 <Pangestu_awaw>	 Perjalanan membawa kekuatan dan cinta kembali ke dalam hidup Anda.
1401349687437709312	 2021-06-06 08:26:15	 +0700	 <arcarnce>	 @CaratShopINA Minat DM aja kak  https://t.co/IVfWmeWUVf
1401349685118263298	 2021-06-06 08:26:15	 +0700	 <chocobbybear>	 @haechanconfess  https://t.co/Q3212XkxBK
1401349683927076867	 2021-06-06 08:26:15	 +0700	 <gakdulubro>	 @Abang_uWu Ada.... itu ss an chat yg jd saksi
